Date_Forecast;Forecast_T_ANN_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_T_ANN_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;SquaredError
27/04/2009;0.018230563;0.047990809;0.041722559;0.034615498;0.054979791;0.049613285;0.051954153;-0.010117587;0.011867245;0.060613366;0.062771212;0.0575237;0.052872142;0.067611325;0.0637055;0.064590976;4.05E-05
28/04/2009;0.019129092;0.044145658;0.039679356;0.03561003;0.050635334;0.045784075;0.048784809;-0.002744298;0.015558444;0.063463938;0.06030143;0.056208623;0.053703709;0.064992713;0.061344;0.06270639;1.27E-05
29/04/2009;0.014971256;0.039733756;0.036600286;0.032484081;0.043600815;0.039217306;0.044640142;0.021379854;0.01580127;0.04997403;0.057372791;0.054116151;0.051522138;0.060486379;0.05699648;0.060164671;6.89E-07
30/04/2009;0.024463957;0.04063854;0.033770566;0.028731836;0.046185146;0.042029621;0.039793234;-0.000950519;0.01522517;0.0808556;0.057841033;0.051901046;0.048372282;0.06206987;0.05882575;0.056659855;8.54E-05
01/05/2009;0.017692614;0.036309504;0.030924079;0.02521115;0.038799503;0.03511301;0.039536719;0.00538188;0.018201579;0.058778644;0.054708031;0.04974298;0.045381025;0.056957205;0.053781388;0.056553997;2.59E-07
04/05/2009;0.015418001;0.033344303;0.029113484;0.023046602;0.035255788;0.03188985;0.036246332;0.033307244;0.019417595;0.051385515;0.05259023;0.048343227;0.04364604;0.054443675;0.051423958;0.054313881;1.60E-05
05/05/2009;0.017004939;0.042393398;0.027730227;0.021356055;0.045124026;0.040921947;0.033193824;-0.003798929;0.019534785;0.056478291;0.059321542;0.047294738;0.042159892;0.061553769;0.058257636;0.051940341;6.40E-06
06/05/2009;0.011475941;0.038366565;0.025546695;0.019967147;0.039472227;0.035743931;0.040143757;0.017254618;0.019422184;0.038456649;0.056481207;0.045462992;0.04079436;0.057635308;0.054517724;0.057171821;6.31E-05
07/05/2009;0.021691376;0.037931525;0.023817618;0.018075207;0.040695347;0.037308601;0.038978087;-0.013290339;0.020294699;0.071736525;0.056216057;0.043929407;0.038873509;0.058569302;0.055933843;0.056376576;1.95E-06
08/05/2009;0.022475462;0.036269493;0.024909226;0.021504951;0.040009872;0.036794193;0.038669141;0.023783902;0.021437724;0.074281712;0.0549383;0.0447292;0.042037674;0.058055204;0.055433405;0.056087302;1.08E-06
11/05/2009;0.021391377;0.038556454;0.023453804;0.01954641;0.043739466;0.04048024;0.037122397;-0.02174719;0.015258756;0.070714091;0.056343426;0.043233584;0.039900654;0.060387376;0.057726144;0.054704119;3.76E-05
12/05/2009;0.013525206;0.039463547;0.028442611;0.026955291;0.046012665;0.042742557;0.039240012;-0.000979335;0.021668735;0.045051773;0.056796592;0.047383206;0.046523603;0.06176123;0.059056244;0.056055127;6.63E-05
13/05/2009;0.022408668;0.035896865;0.026598019;0.024403885;0.039595481;0.036537455;0.041027292;-0.027263199;0.021680871;0.074021064;0.054409928;0.045953643;0.044452943;0.05754377;0.054885853;0.057555643;5.30E-07
14/05/2009;0.02258249;0.039933356;0.035211758;0.035413129;0.045088713;0.041906136;0.038285684;0.010298432;0.016338018;0.074547449;0.057351632;0.052707399;0.053565609;0.061362978;0.058870486;0.055518498;3.90E-05
15/05/2009;0.015486843;0.03721668;0.032660777;0.031445332;0.042432313;0.039499643;0.041518135;-0.011475677;0.018284635;0.051477155;0.055290124;0.050733032;0.050375045;0.059458121;0.057038491;0.057785305;7.83E-06
18/05/2009;0.020610461;0.03521146;0.032045634;0.033506856;0.040728995;0.038002151;0.040190897;0.029936595;0.017386735;0.068141467;0.053926456;0.050419427;0.051989198;0.058392005;0.055985776;0.057078864;1.04E-05
19/05/2009;0.013239618;0.040873628;0.029894077;0.029820015;0.047378014;0.044200497;0.037684112;-0.001738346;0.015742244;0.044228424;0.057686186;0.048462855;0.048788301;0.062573182;0.059903133;0.054837077;6.26E-06
20/05/2009;0.012826702;0.037179171;0.027777488;0.026924037;0.040902418;0.037952808;0.042564943;-0.005144673;0.018022165;0.042818267;0.055238011;0.046916265;0.04662656;0.058377161;0.055804048;0.058483931;2.70E-05
21/05/2009;0.016926223;0.033888631;0.025993089;0.025831502;0.036388046;0.03370656;0.040232367;-0.016899558;0.019749066;0.056195171;0.052731631;0.045412974;0.045665608;0.055097203;0.05258493;0.056862607;7.97E-06
22/05/2009;0.025717538;0.033529322;0.027976138;0.030804247;0.037212456;0.034736932;0.036630554;-0.001498333;0.017511216;0.084825354;0.052506153;0.047128661;0.049844508;0.055759542;0.053494825;0.054308006;6.73E-05
26/05/2009;0.016284686;0.030412689;0.025985192;0.027742501;0.0320179;0.029885725;0.035315762;0.025962208;0.018441271;0.054180654;0.050087514;0.045499334;0.047441754;0.051826655;0.04974231;0.053425108;4.65E-06
27/05/2009;0.01978348;0.034772319;0.024860902;0.025749846;0.038002211;0.035469766;0.032145069;-0.019153425;0.017037667;0.065555206;0.053419488;0.044342371;0.045602206;0.056306728;0.054004714;0.050780348;7.54E-06
28/05/2009;0.01757759;0.03530491;0.028145698;0.031836378;0.03984748;0.037284543;0.035307362;0.015301255;0.015008915;0.058260236;0.053854124;0.047201874;0.050563809;0.057666493;0.055244926;0.053211812;6.60E-06
29/05/2009;0.012449694;0.034455837;0.026271873;0.028492788;0.040019144;0.037591962;0.036712309;0.013483446;0.014664511;0.041659163;0.053077436;0.045513722;0.047775505;0.057667333;0.055339285;0.054162121;4.91E-06
01/06/2009;0.020050511;0.033310008;0.024560195;0.025507459;0.039528312;0.037273312;0.036426127;0.025489944;0.014833963;0.066359781;0.052286051;0.044096799;0.045396352;0.057432714;0.055263709;0.05402955;2.72E-05
02/06/2009;0.011700727;0.036781442;0.023169388;0.023109583;0.044247261;0.041777828;0.035244492;0.001981337;0.009081759;0.039171019;0.054880596;0.042814228;0.04328575;0.060706339;0.058548901;0.05304554;6.86E-06
03/06/2009;0.012832958;0.033642699;0.02174021;0.021108188;0.038917094;0.03672675;0.038224924;-0.013834466;0.009221725;0.042822675;0.052675539;0.041592435;0.041599015;0.057162585;0.055219267;0.055399679;1.30E-05
04/06/2009;0.009702262;0.032437581;0.022714335;0.024487031;0.038257574;0.036291709;0.035975725;0.01141822;0.006116375;0.032599486;0.051643216;0.042435232;0.044682933;0.056590504;0.054872153;0.053694328;1.29E-05
05/06/2009;0.009888302;0.031088118;0.021616823;0.022683076;0.037411583;0.035623095;0.034191827;-0.002517857;0.004109391;0.033246429;0.050764874;0.041560273;0.043297141;0.056253084;0.054641601;0.052513753;3.34E-05
08/06/2009;0.006720401;0.028383497;0.020136658;0.021019112;0.032727445;0.031231387;0.03219521;-0.001011065;0.003743749;0.02286805;0.048443118;0.040084136;0.041621483;0.052531923;0.051060148;0.050918868;8.86E-06
09/06/2009;0.005597829;0.02622089;0.01885733;0.019070676;0.028660296;0.027499134;0.029223762;0.00349706;0.012117295;0.019216262;0.046925654;0.039027308;0.039950559;0.049571391;0.04844953;0.048799487;4.25E-05
10/06/2009;0.012317349;0.024127012;0.017629967;0.017200552;0.025758559;0.024840497;0.026125772;-0.003486401;0.012019855;0.041092285;0.045072772;0.037793256;0.038008139;0.047073882;0.046107144;0.046213222;8.85E-08
11/06/2009;0.012551107;0.022017511;0.016468291;0.0162994;0.022715391;0.022077432;0.023370513;0.006093297;0.012190443;0.041876179;0.042976788;0.036501454;0.036963035;0.044096503;0.043352063;0.043646282;1.30E-07
12/06/2009;0.011167222;0.020550391;0.015376931;0.014666004;0.021278395;0.021030591;0.021052138;0.001396021;0.012791474;0.037378873;0.041610956;0.035332166;0.035211892;0.04281617;0.042587415;0.041477804;2.64E-06
15/06/2009;0.014006661;0.018583191;0.014242835;0.013038966;0.018271859;0.018228781;0.019283964;-0.024055591;0.01304923;0.046628133;0.039480669;0.033980746;0.033148812;0.039572047;0.039493906;0.039663465;9.17E-07
16/06/2009;0.013475139;0.022866993;0.021733777;0.021044481;0.023182746;0.022887995;0.017808247;-0.012801901;0.015678821;0.044894996;0.04358379;0.041640609;0.04182992;0.044326188;0.04412311;0.037989495;4.86E-06
17/06/2009;0.011632933;0.022578765;0.022434943;0.023894109;0.023790719;0.023202499;0.02165771;-0.001382523;0.01567786;0.038940639;0.043051052;0.042096473;0.043755968;0.044612947;0.043624382;0.041669547;1.64E-05
18/06/2009;0.011047508;0.020715225;0.021005522;0.021595102;0.020596918;0.020219583;0.022724453;0.008375815;0.016355588;0.037129476;0.041378198;0.040875576;0.041811901;0.041680152;0.040916407;0.042804766;2.82E-05
19/06/2009;0.021055998;0.019840137;0.019760104;0.019708179;0.020253237;0.020059489;0.021583568;0.003109358;0.019186417;0.069729957;0.040470666;0.039635601;0.039936159;0.041289856;0.040696543;0.041712531;3.50E-06
22/06/2009;0.018911488;0.01835504;0.018542211;0.017791636;0.018282921;0.018272371;0.020556495;-0.031078364;0.01913476;0.062713873;0.039000262;0.038477725;0.03809408;0.039318813;0.038955379;0.040796512;4.99E-08
23/06/2009;0.0187285;0.026297021;0.030569485;0.02956433;0.02592418;0.025217455;0.01926903;0.002304068;0.008647353;0.062121531;0.046589521;0.049052056;0.048711916;0.046711743;0.045706781;0.039429809;0.00010163
24/06/2009;0.013072453;0.024188877;0.028423744;0.026365741;0.023041733;0.022526149;0.026736966;0.006503249;0.01125763;0.043766566;0.044701462;0.047334548;0.046068015;0.04409493;0.04324401;0.046440017;3.29E-06
25/06/2009;0.014998643;0.022713213;0.026519251;0.023698811;0.021871223;0.021538256;0.026711308;0.021217584;0.011243141;0.050031416;0.04337637;0.04580063;0.043819771;0.043014034;0.042380173;0.046483738;1.41E-05
26/06/2009;0.014485761;0.025429896;0.024900809;0.021466425;0.025692564;0.025269195;0.025425364;-0.00147892;0.015108148;0.048359163;0.045667395;0.044261454;0.041653843;0.046371837;0.045715459;0.045184311;3.87E-07
29/06/2009;0.018155614;0.02349696;0.023329788;0.019492961;0.022461083;0.022164297;0.027588396;0.009024297;0.015464209;0.060262975;0.04412308;0.043031963;0.039915408;0.043598526;0.043057928;0.04723128;7.24E-06
30/06/2009;0.012111187;0.022495125;0.021878157;0.017641493;0.022068994;0.021940157;0.026052342;-0.008567352;0.014547423;0.040618338;0.043088547;0.041626007;0.037963451;0.04311761;0.042768603;0.045861704;5.94E-06
01/07/2009;0.014036986;0.021334536;0.021304043;0.018786024;0.021181619;0.021237701;0.024540595;0.004352445;0.015061499;0.046866735;0.041942505;0.041060231;0.039104497;0.042204531;0.042057246;0.04451123;1.05E-06
02/07/2009;0.015116197;0.019895851;0.01998742;0.016962046;0.019548724;0.019721744;0.022937888;-0.029577685;0.014887129;0.050389344;0.040505399;0.039788195;0.037217235;0.040544843;0.040546677;0.043037092;5.25E-08
06/07/2009;0.025717709;0.026444177;0.030166204;0.027514722;0.026090288;0.026092781;0.021251368;0.002562462;0.0094535;0.084898363;0.046671331;0.048608004;0.047118663;0.046813261;0.046735787;0.041399889;0.000264525
07/07/2009;0.013683832;0.024370878;0.028099363;0.024685579;0.023380054;0.02342354;0.027202271;-0.019879785;0.016062131;0.045810286;0.044802996;0.0469326;0.044676071;0.044305399;0.044288223;0.046743457;5.66E-06
08/07/2009;0.014285291;0.025839915;0.03109488;0.030881494;0.025984244;0.026248077;0.02679729;-0.001669931;0.01131336;0.04775518;0.046064841;0.049257638;0.049783249;0.046620479;0.046917811;0.046302554;8.83E-06
09/07/2009;0.012945844;0.023714647;0.028959067;0.027562431;0.022438705;0.022625735;0.028180712;0.003540946;0.014390048;0.043458293;0.044131281;0.047558563;0.047064216;0.043328386;0.043561849;0.047437815;2.09E-06
10/07/2009;0.014681834;0.022007261;0.027050743;0.024839448;0.020532757;0.020802505;0.026368768;-0.004029938;0.013837381;0.049109858;0.042503754;0.045988513;0.044739895;0.041438901;0.041770461;0.045881178;7.13E-07
13/07/2009;0.010456556;0.020350732;0.025399794;0.023385088;0.018420815;0.01878112;0.02399592;0.024627949;0.012788681;0.035334209;0.040926507;0.044632896;0.043483061;0.039313697;0.039774825;0.04381434;5.44E-06
14/07/2009;0.010728025;0.024836229;0.023971864;0.021473301;0.02353471;0.023901383;0.021802434;0.005301983;0.011168708;0.036238028;0.044898277;0.04320523;0.041632314;0.0440799;0.044578745;0.041534159;1.94E-07
15/07/2009;0.009760248;0.023143834;0.022478493;0.019500372;0.021963455;0.022384611;0.025395141;0.029199435;0.011399224;0.0330119;0.04332229;0.041847489;0.039736392;0.042562031;0.043120764;0.044768491;2.69E-06
16/07/2009;0.010686087;0.029517615;0.021303423;0.017924334;0.028574782;0.028739152;0.024805679;0.008604635;0.005337442;0.035998891;0.048580747;0.040602576;0.037981165;0.048183792;0.048433205;0.04397491;2.86E-05
17/07/2009;0.011444026;0.027745605;0.020000903;0.016213045;0.027372938;0.027502382;0.030958473;-0.000382735;0.00997005;0.038403777;0.047032234;0.039309264;0.036058954;0.047094683;0.047220225;0.049021513;2.17E-06
20/07/2009;0.005312959;0.025649626;0.019042575;0.015233744;0.023858773;0.023843267;0.030874008;0.011366702;0.00940214;0.018422192;0.045397505;0.038449194;0.035101908;0.044156374;0.044059676;0.049171712;1.67E-05
21/07/2009;0.007104093;0.024811686;0.017907265;0.013856745;0.024004698;0.024123027;0.028328683;0.003620715;0.009422562;0.024195013;0.044568104;0.037231456;0.033425048;0.044201568;0.04423017;0.047026926;5.38E-06
22/07/2009;0.008163021;0.022989377;0.016815121;0.012564922;0.021896081;0.022070414;0.026645529;-0.000534419;0.010260802;0.02762515;0.042992152;0.036155292;0.031930032;0.042315779;0.042438144;0.045690202;4.40E-06
23/07/2009;0.009980338;0.021112037;0.015741377;0.011322538;0.018832307;0.018938085;0.024089072;0.023022599;0.010958296;0.033553326;0.041200429;0.035008407;0.03033818;0.039292943;0.039318069;0.043450758;9.56E-07
24/07/2009;0.012466074;0.024467569;0.015111504;0.010810783;0.023043486;0.023140274;0.021531758;0.003037543;0.006382475;0.041641495;0.044074607;0.034164897;0.02955211;0.043204507;0.043204868;0.040835954;3.70E-05
27/07/2009;0.007941251;0.022676529;0.014221964;0.009865856;0.020940314;0.021126083;0.024211612;0.002977389;0.006383653;0.026855747;0.042588349;0.033264148;0.028373389;0.041345205;0.041483469;0.043429959;2.43E-06
28/07/2009;0.008183612;0.020935964;0.013330404;0.008972553;0.018910493;0.019134014;0.023011205;-0.002609847;0.008874138;0.027669106;0.040924745;0.032233078;0.02708284;0.03931942;0.039470096;0.042349635;4.77E-07
29/07/2009;0.008102881;0.019288887;0.012512093;0.008572755;0.0167296;0.017014359;0.02098652;-0.004573406;0.008133582;0.02740794;0.039305201;0.031266096;0.026485389;0.037031026;0.037225857;0.040476947;9.43E-10
30/07/2009;0.007509796;0.017991051;0.011924211;0.008735886;0.015394436;0.015848646;0.018973457;0.011825384;0.007653489;0.025468255;0.038069376;0.030636569;0.026811703;0.035633848;0.036072489;0.038603962;2.06E-08
31/07/2009;0.010464601;0.018104502;0.011516495;0.008311004;0.016396839;0.017015481;0.017291981;0.000739509;0.008063023;0.035125537;0.038186097;0.030014718;0.026083064;0.036712302;0.037339162;0.036859983;5.77E-06
03/08/2009;0.009968904;0.016645471;0.010724415;0.007557081;0.014317302;0.014943644;0.016788208;0.015225608;0.009399242;0.033423614;0.036601384;0.028986353;0.024876894;0.034332256;0.034956433;0.036308249;3.25E-07
04/08/2009;0.009535451;0.017580874;0.010423901;0.007248462;0.016150061;0.016899318;0.015480545;0.00300757;0.00766254;0.032012614;0.037423564;0.028433008;0.024227153;0.036263481;0.036986283;0.034699339;3.51E-06
05/08/2009;0.007950177;0.016324344;0.009755115;0.006636653;0.014710087;0.015542013;0.016262079;-0.002917845;0.009572915;0.026805515;0.036141393;0.027577173;0.023254326;0.034695959;0.035569928;0.035655865;2.63E-06
06/08/2009;0.007937378;0.015248811;0.009289183;0.006607445;0.013293987;0.01417571;0.015514458;-0.005640533;0.011324843;0.026784325;0.034956901;0.026849319;0.023086643;0.032979262;0.033932034;0.034827384;1.15E-05
07/08/2009;0.008660031;0.014324125;0.009036403;0.00721426;0.012545654;0.013526415;0.014307885;0.013349701;0.010972555;0.029075585;0.033875663;0.02650913;0.024108643;0.032115794;0.033153251;0.033446304;5.35E-06
10/08/2009;0.009759408;0.015023076;0.008900388;0.00687379;0.013982313;0.015107263;0.0134052;-0.003350557;0.010213272;0.032666268;0.034593815;0.026175518;0.023404822;0.033724442;0.034925015;0.032281297;2.06E-07
11/08/2009;0.007370373;0.013940476;0.008407328;0.006970126;0.012704255;0.013892187;0.013877844;-0.012740936;0.014709031;0.024825222;0.033363468;0.025477229;0.023565098;0.032194641;0.033526017;0.032898516;5.39E-05
12/08/2009;0.008505277;0.014734251;0.010417963;0.009643237;0.013952689;0.015208154;0.013617031;0.011459231;0.015430284;0.028504733;0.034294403;0.028388337;0.027665371;0.033704394;0.035056504;0.032559404;4.80E-05
13/08/2009;0.014204634;0.014908469;0.009985484;0.008997617;0.014808821;0.016176862;0.0141464;0.006856451;0.014618636;0.047154047;0.034390923;0.027691433;0.026623026;0.034583527;0.036009647;0.033094636;1.71E-07
14/08/2009;0.012199447;0.014222752;0.009476404;0.008362177;0.014398353;0.015839615;0.0145483;-0.00856795;0.015314988;0.040583628;0.033594366;0.026934745;0.025603044;0.034098111;0.035627477;0.033574664;9.71E-06
17/08/2009;0.014565527;0.013857639;0.009892791;0.009741507;0.014315618;0.015815788;0.014135476;-0.024559961;0.016707678;0.048240583;0.033176584;0.02754601;0.027623559;0.034025138;0.035612757;0.033116794;4.59E-06
18/08/2009;0.013034463;0.01884531;0.018131455;0.017439867;0.019088001;0.020508118;0.014252173;0.010094533;0.006888279;0.043287544;0.038730568;0.037135293;0.036705491;0.039246257;0.040512599;0.033307167;3.78E-05
19/08/2009;0.012004058;0.01833806;0.017020111;0.015743057;0.019159931;0.020560299;0.019043209;0.006837483;0.007464906;0.039948828;0.038159441;0.035975072;0.034892903;0.039286406;0.040521583;0.038443729;2.06E-05
20/08/2009;0.00873525;0.017371543;0.015976736;0.014363522;0.01832042;0.019690602;0.019813448;0.010889228;0.008204887;0.029294113;0.037185561;0.0348677;0.033343414;0.038454773;0.039695011;0.039279225;2.81E-07
21/08/2009;0.0073307;0.017214766;0.015087373;0.01313452;0.018714069;0.020116381;0.019045456;0.01845148;0.007854081;0.024669213;0.037062804;0.033949309;0.031968841;0.03889763;0.040205315;0.038562993;2.74E-07
24/08/2009;0.010198884;0.019174353;0.014583326;0.012613857;0.021404505;0.022762046;0.018625683;-0.000545946;0.002006594;0.034020213;0.039002468;0.033240487;0.031273665;0.041462785;0.042643859;0.038020592;6.71E-05
25/08/2009;0.007696674;0.017744561;0.01371041;0.011460753;0.018638795;0.019888056;0.020183679;0.002366664;0.004426347;0.025778243;0.037693166;0.03237664;0.029967243;0.03887208;0.04013005;0.039770265;1.07E-05
26/08/2009;0.006435758;0.016762425;0.013070673;0.010572594;0.016971338;0.018075966;0.019206079;0.00011672;0.010037507;0.021708302;0.036703563;0.03174975;0.028837388;0.037119868;0.038197229;0.038845371;1.30E-05
27/08/2009;0.009363805;0.015449202;0.01224129;0.009519837;0.014652117;0.015690513;0.017450151;0.0027779;0.009632142;0.031299703;0.035244358;0.030746967;0.027386679;0.034545273;0.035615013;0.037045988;7.20E-08
28/08/2009;0.009049254;0.0143658;0.011498215;0.008655846;0.013294285;0.014392437;0.015668643;-0.001990308;0.011231427;0.030276477;0.034049053;0.029862518;0.026186297;0.032972587;0.034174029;0.035164109;4.76E-06
31/08/2009;0.011343994;0.01335049;0.010863464;0.00826164;0.011859348;0.013002564;0.014092849;-0.008109199;0.014046518;0.037739015;0.032876386;0.02908607;0.025629943;0.031197964;0.032524732;0.033395069;7.30E-06
01/09/2009;0.009794179;0.01293688;0.011010684;0.009570444;0.011860068;0.013150117;0.012654904;-0.022372226;0.014376043;0.032704037;0.032323809;0.029242413;0.02749327;0.03116728;0.032657894;0.031607172;2.10E-05
02/09/2009;0.008290312;0.017042519;0.017369236;0.015994103;0.015925711;0.017144414;0.012474512;-0.003301884;0.006094694;0.0278116;0.037195357;0.036687245;0.035499836;0.036183617;0.037412922;0.031489219;4.82E-06
03/09/2009;0.009962897;0.015910473;0.016364184;0.015295166;0.014501915;0.01574376;0.016163294;0.008498582;0.002096804;0.033342343;0.036146868;0.035809994;0.034922388;0.034737538;0.036123664;0.036012565;6.19E-05
04/09/2009;0.00489354;0.015398059;0.015409385;0.013901525;0.014514081;0.015822379;0.016108526;0.013032244;0.005447548;0.016880226;0.035457353;0.034698337;0.033240949;0.034674596;0.036085908;0.035872508;3.07E-07
08/09/2009;0.005850515;0.015916308;0.014617822;0.01280227;0.015766008;0.017150985;0.015753594;0.008806046;0.004567619;0.019972274;0.03594122;0.03373864;0.031867324;0.036015535;0.037451889;0.035401514;1.65E-06
09/09/2009;0.00702967;0.015686509;0.013993893;0.011945077;0.015965297;0.017367528;0.016174985;0.007752259;0.004518607;0.023798444;0.035596764;0.032860702;0.030555619;0.036117153;0.03754087;0.035768635;6.31E-06
10/09/2009;0.004176842;0.015070602;0.013195234;0.01091979;0.015652283;0.01712332;0.015777466;0.010368293;0.006394051;0.014432271;0.034877496;0.031925682;0.029253482;0.035753029;0.037269024;0.035328698;4.92E-06
11/09/2009;0.005231183;0.014921348;0.012489164;0.010039732;0.01596758;0.017496783;0.015073828;-0.001351339;0.007250312;0.017860844;0.034603272;0.030997801;0.028010782;0.036035333;0.03758494;0.034454109;4.08E-06
14/09/2009;0.009107021;0.013834288;0.011793097;0.00944508;0.014093929;0.015549706;0.014702299;0.006319107;0.006707025;0.03045809;0.033406862;0.030171921;0.027175341;0.033945579;0.035512047;0.034107752;5.76E-06
15/09/2009;0.005565524;0.013210842;0.011191603;0.008840273;0.013584563;0.015126538;0.013536616;0.003130436;0.007533631;0.018899923;0.032682724;0.029379938;0.026240781;0.03333826;0.035046906;0.032745062;3.87E-06
16/09/2009;0.010082826;0.012257805;0.010502399;0.008021251;0.012333076;0.013890039;0.012570333;0.015207308;0.007713316;0.033557411;0.031503352;0.028508355;0.025049039;0.03179609;0.033602368;0.031577838;5.61E-06
17/09/2009;0.007492923;0.013551755;0.010143065;0.007616845;0.014083936;0.015728615;0.011585853;-0.003064329;0.006370784;0.025132901;0.032945416;0.027874615;0.024301557;0.033813628;0.035605228;0.03014438;1.26E-06
18/09/2009;0.007732556;0.012588542;0.009639622;0.007587137;0.012812667;0.014430596;0.012493707;0.002633868;0.007358888;0.025875219;0.031774403;0.027226986;0.02429805;0.032284407;0.03412048;0.03134807;1.40E-07
21/09/2009;0.00720377;0.011776645;0.009076642;0.006953104;0.011653058;0.013290529;0.012028571;-0.003413114;0.00676557;0.024171867;0.030872288;0.026551355;0.023393404;0.03092057;0.032893489;0.030876704;1.92E-07
22/09/2009;0.009547872;0.01098383;0.008664048;0.007069987;0.01073293;0.012417877;0.011118838;0.006553349;0.012094711;0.031835025;0.0298604;0.026011413;0.023666656;0.029715724;0.031855117;0.029715791;6.49E-06
23/09/2009;0.010549902;0.010432427;0.008181961;0.006519059;0.010424359;0.012191615;0.010197858;-0.010119558;0.011469279;0.035123381;0.029014282;0.025219184;0.022662666;0.029230014;0.03146852;0.028369338;8.45E-07
24/09/2009;0.008936164;0.010850915;0.009254302;0.00858307;0.011174162;0.013041565;0.009767872;-0.009556548;0.010651409;0.029856601;0.029620467;0.026806744;0.025954847;0.03028101;0.032589193;0.027778468;2.94E-06
25/09/2009;0.011423793;0.010986291;0.010003955;0.010421869;0.01162037;0.01353181;0.01004996;-0.006109361;0.015533421;0.037945552;0.029753987;0.027837293;0.028547142;0.030831731;0.033134769;0.028149284;1.69E-05
28/09/2009;0.013388433;0.010500833;0.009882677;0.011129355;0.011245249;0.013174744;0.010310263;0.017652854;0.015496238;0.04436686;0.029088964;0.027682687;0.029482964;0.03034067;0.032692727;0.028519118;4.44E-06
29/09/2009;0.014009184;0.012886329;0.009733335;0.010498939;0.013842596;0.015821869;0.010410014;-0.002232066;0.014524675;0.04638602;0.032112147;0.027328206;0.028518129;0.033537767;0.03574628;0.028543807;2.66E-07
30/09/2009;0.012292504;0.011887582;0.009186752;0.010038501;0.012384551;0.014219704;0.012293199;-0.003333852;0.016655964;0.040723713;0.030839573;0.026579076;0.027917062;0.031756949;0.033884467;0.031082764;1.90E-05
01/10/2009;0.013834948;0.011097161;0.008763292;0.009943504;0.011372321;0.013177906;0.012005717;-0.026097211;0.016673787;0.045748751;0.02983789;0.026011899;0.027830628;0.030483591;0.032662545;0.030761249;8.06E-06
02/10/2009;0.010163141;0.017400112;0.018390937;0.018559752;0.016761194;0.018353313;0.011875124;-0.004515705;0.007985298;0.033802461;0.037592487;0.037720822;0.037871351;0.037131168;0.038624505;0.030709816;4.74E-06
05/10/2009;0.005708445;0.016140007;0.017352196;0.018121929;0.015471244;0.016978276;0.017189227;0.014765454;0.005190861;0.019302635;0.036232483;0.03669931;0.037495561;0.035729614;0.037181912;0.037044781;2.68E-07
06/10/2009;0.005493725;0.017006687;0.016444543;0.01657572;0.017185984;0.018763874;0.017722064;0.013612416;0.004207383;0.018621211;0.037127737;0.035640788;0.035762203;0.037558794;0.039006262;0.037559569;1.65E-06
07/10/2009;0.004688289;0.017383876;0.015540349;0.015066969;0.018329179;0.019937319;0.01849401;0.002707937;0.003906103;0.015923215;0.037504577;0.034639901;0.034111336;0.038748728;0.040200968;0.038341938;6.12E-07
08/10/2009;0.004325462;0.016045749;0.014553648;0.013577982;0.016355646;0.017849682;0.018783566;0.007442146;0.00726509;0.014709565;0.036077719;0.03357641;0.032436349;0.036656359;0.038078311;0.038712872;8.64E-06
09/10/2009;0.005849733;0.015240591;0.013687593;0.012302369;0.015788714;0.017284021;0.017393043;0.005624811;0.007297245;0.019696561;0.035138824;0.032569491;0.030901964;0.036004912;0.03745965;0.037238907;2.10E-06
12/10/2009;0.007653008;0.014306528;0.012868446;0.01117727;0.014827073;0.016330063;0.016063587;0.004376778;0.009589531;0.025568359;0.03408307;0.031601492;0.029466385;0.034932159;0.03645001;0.035828693;3.75E-06
13/10/2009;0.008145416;0.013344804;0.012104532;0.010141344;0.013668983;0.015170761;0.014635677;-0.002791505;0.010018046;0.027127541;0.032953425;0.030705623;0.028125447;0.033579727;0.035173864;0.034240362;3.51E-06
14/10/2009;0.010948681;0.012503611;0.011521751;0.010012069;0.012531626;0.014048671;0.013302272;0.017393743;0.01070199;0.036268439;0.032005385;0.030042038;0.027997601;0.032247936;0.033935735;0.032717979;6.09E-08
15/10/2009;0.013735303;0.01428823;0.011099556;0.009348281;0.01479298;0.016304453;0.012093988;0.00414885;0.008217678;0.045289506;0.03403337;0.029301485;0.026889944;0.034863846;0.036397523;0.031010462;3.04E-05
16/10/2009;0.010167777;0.013401885;0.010624101;0.008632792;0.013593446;0.015083559;0.013452999;-0.008131023;0.009770852;0.033622793;0.032893501;0.028581705;0.025679615;0.033325226;0.034843956;0.032672655;1.58E-07
19/10/2009;0.011633734;0.013128692;0.010949253;0.010192168;0.013686388;0.015213104;0.012890643;0.009361367;0.010688919;0.038318816;0.03254113;0.029005751;0.027882152;0.03343386;0.034986913;0.031964307;8.93E-07
20/10/2009;0.009433397;0.012842806;0.010385785;0.009375662;0.013764629;0.015348231;0.012506658;-0.006258649;0.009431024;0.031160126;0.032144391;0.028184717;0.026673094;0.033510841;0.03512634;0.031433153;5.63E-12
21/10/2009;0.007901428;0.012472849;0.010386873;0.010332851;0.013502279;0.015120047;0.012317203;-0.008893234;0.00948041;0.026126058;0.03180706;0.028340969;0.028146597;0.033288126;0.034957646;0.03132102;2.49E-06
