Date_Forecast;Forecast_LSTM_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_LSTM_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;SquaredError
09/03/2009;0.011740649;0.071194613;0.095943992;0.107406987;0.072466282;0.064304314;0.084661031;-0.010074245;0.029582431;0.040002152;0.075950513;0.086341128;0.091758749;0.077014365;0.072067629;0.081981522;0.000318329
10/03/2009;0.048662033;0.064370965;0.087886229;0.100714428;0.065233707;0.057879707;0.079343219;0.061718632;0.028000997;0.160225904;0.072243245;0.082699116;0.088938907;0.073154802;0.068416201;0.079459716;0.000426878
11/03/2009;0.016144266;0.100536832;0.081281851;0.087733137;0.096382582;0.083308617;0.07172948;0.002442831;0.019037043;0.054386633;0.090557195;0.07958685;0.083040257;0.089137473;0.082271709;0.075456922;8.37E-06
12/03/2009;0.014129372;0.089496616;0.073438329;0.075019666;0.081680956;0.07040513;0.100074176;0.039921075;0.017566728;0.047661919;0.085775609;0.076015031;0.077107659;0.082349946;0.075880094;0.089388642;1.18E-05
13/03/2009;0.014190546;0.097833884;0.067133488;0.065393968;0.094199755;0.081659042;0.097863123;0.007709235;0.017976805;0.04788984;0.089309769;0.072516532;0.071932494;0.088048019;0.081363179;0.088092382;1.43E-05
16/03/2009;0.015255569;0.087707205;0.060686555;0.056347401;0.083084887;0.072216679;0.103880501;-0.003522121;0.022131439;0.051277121;0.084749973;0.069117204;0.067018022;0.082867369;0.076748748;0.090952734;4.73E-05
17/03/2009;0.020965882;0.078140133;0.054786658;0.050174097;0.070724;0.061101748;0.095876238;0.031634259;0.035829524;0.069864798;0.080062471;0.06574358;0.063345641;0.076595948;0.070695163;0.087540621;0.000220928
18/03/2009;0.01031615;0.080927525;0.050233882;0.04428957;0.077782696;0.067714795;0.084520316;0.020643392;0.038226228;0.035198932;0.081160059;0.062780122;0.059419752;0.080008552;0.074076423;0.081989758;0.000778972
19/03/2009;0.039474517;0.077111473;0.0457845;0.038331578;0.077127796;0.06770426;0.082946574;-0.013064128;0.037558531;0.130058402;0.079445978;0.059987485;0.055325549;0.079853299;0.07416746;0.081374127;3.67E-06
20/03/2009;0.013305083;0.070461513;0.043866578;0.04086643;0.071070281;0.062705471;0.078674451;-0.019967429;0.036713579;0.044783322;0.076030269;0.05878041;0.05715906;0.076730898;0.071503476;0.079355359;0.000547958
23/03/2009;0.013844742;0.067115141;0.046042257;0.047975477;0.069999292;0.062346156;0.071350596;0.068366387;0.03683584;0.046584024;0.074435137;0.060235362;0.061931042;0.076379955;0.071489873;0.07571612;0.000528591
24/03/2009;0.007204029;0.112232258;0.044852938;0.043829216;0.107388454;0.092432659;0.066984207;-0.020626361;0.024183723;0.024980523;0.096501886;0.060323637;0.059923997;0.094759398;0.087191562;0.073338887;0.00028831
25/03/2009;0.016748456;0.104168101;0.047606366;0.052093446;0.102191651;0.088593082;0.104781316;0.009580332;0.024745712;0.055890183;0.092858511;0.061956437;0.06503396;0.092320005;0.085277305;0.091559685;6.40E-05
26/03/2009;0.019274851;0.093970233;0.04335774;0.045213729;0.09117392;0.079180527;0.108625363;0.023052602;0.025719923;0.064154677;0.088462431;0.059297958;0.060838112;0.087454851;0.080969162;0.093449893;4.15E-05
27/03/2009;0.027058015;0.089671223;0.039884142;0.039712888;0.090453875;0.07899406;0.100735778;-0.020524717;0.027011545;0.089492048;0.086178451;0.056705929;0.056872055;0.086871149;0.080636844;0.089877716;2.16E-09
30/03/2009;0.041880623;0.084348107;0.04298734;0.047914559;0.08742539;0.076684719;0.094403929;-0.035439323;0.024425747;0.137694869;0.083420328;0.058672791;0.062170973;0.085258769;0.079311288;0.08693231;0.000304673
31/03/2009;0.02482499;0.088620641;0.059591505;0.06862484;0.095148543;0.084225941;0.087704974;0.013044168;0.013295461;0.082211958;0.085395093;0.068828488;0.0741427;0.088812884;0.083093397;0.083661347;0.00013293
01/04/2009;0.013544484;0.081092609;0.054359352;0.05947097;0.087453244;0.077406273;0.089210196;0.016421043;0.020751203;0.045592256;0.081664469;0.06575652;0.069088124;0.085130755;0.079672849;0.084397613;5.19E-05
02/04/2009;0.034477938;0.075556981;0.049688657;0.051781217;0.082955295;0.073493746;0.082735276;0.028322226;0.02016718;0.113721358;0.078717925;0.062817363;0.064464107;0.082828796;0.077517149;0.08124728;0.000204798
03/04/2009;0.024849463;0.076489137;0.04572943;0.045465705;0.086680427;0.077247252;0.075973729;0.009684722;0.023136002;0.08233841;0.078936626;0.060127597;0.060335949;0.084412883;0.07920051;0.077668845;2.94E-06
06/04/2009;0.031071676;0.069575107;0.041861182;0.039618892;0.078251013;0.069483299;0.074716249;-0.008367276;0.023013854;0.102543618;0.075463144;0.057615367;0.056474687;0.080415825;0.075319085;0.077198479;6.49E-05
07/04/2009;0.023615714;0.06293705;0.039116158;0.03908816;0.06959929;0.061587563;0.068489138;-0.024143669;0.025109052;0.078215358;0.071843198;0.055776592;0.056155259;0.075929132;0.071021996;0.074012381;2.23E-06
08/04/2009;0.022665186;0.062188788;0.044817739;0.049756907;0.071019309;0.063465225;0.061133001;0.011714557;0.0207436;0.07515296;0.071576737;0.059713108;0.063254113;0.076843268;0.072268322;0.070049588;3.69E-06
09/04/2009;0.023499783;0.057169493;0.041071195;0.043410747;0.065818271;0.058857513;0.059033241;0.037347091;0.020940799;0.077921952;0.068696093;0.057220922;0.059182748;0.074054307;0.069676917;0.068915283;6.55E-06
13/04/2009;0.034866285;0.06688579;0.038287392;0.038569824;0.076987138;0.06931622;0.054960069;0.002530166;0.014048221;0.114942896;0.073893538;0.055124774;0.0557282;0.079668484;0.075187115;0.066140294;0.000433392
14/04/2009;0.0160423;0.060032164;0.03505172;0.033792508;0.066074681;0.058769106;0.062322785;-0.020268517;0.025234219;0.053581761;0.070034354;0.05280078;0.052263432;0.073891649;0.069282732;0.070486539;8.45E-05
15/04/2009;0.013547561;0.057941614;0.038208599;0.041339771;0.065503367;0.05857594;0.058958608;0.01247093;0.026229805;0.045449784;0.068653858;0.054956622;0.057571113;0.073468444;0.069030671;0.068458841;0.000160839
16/04/2009;0.015083803;0.053711443;0.035069277;0.036236628;0.061351984;0.054996668;0.05675062;0.015419309;0.025770049;0.050497101;0.066062226;0.052645614;0.053968606;0.071125652;0.066879304;0.067185102;0.000114196
17/04/2009;0.015026918;0.05080537;0.03225095;0.031878019;0.059221925;0.053382562;0.052812531;0.004957054;0.024938388;0.050278789;0.064205143;0.050478417;0.050683246;0.069857694;0.065848875;0.064807527;9.82E-05
20/04/2009;0.019209843;0.045785652;0.029616119;0.028063928;0.052121618;0.046865107;0.049513741;-0.043732209;0.026392037;0.0638717;0.061106938;0.048465799;0.047642949;0.065697676;0.061861338;0.062927007;5.16E-05
21/04/2009;0.021272829;0.060885061;0.057017025;0.05144602;0.066975884;0.06006299;0.044993944;0.021029384;0.014161902;0.070548627;0.070239104;0.066963849;0.06417974;0.074218468;0.069761627;0.059783162;5.06E-05
22/04/2009;0.009380588;0.059639167;0.052552577;0.045399039;0.067624915;0.060947492;0.057527609;-0.00771132;0.011589109;0.03194309;0.069603404;0.064320064;0.06029637;0.074623175;0.070323725;0.067542095;4.88E-06
23/04/2009;0.01486117;0.054074313;0.048874529;0.044011039;0.060186938;0.05408805;0.06021669;0.009873443;0.013193495;0.049692131;0.066335398;0.062114392;0.059461171;0.070491432;0.066317136;0.069194002;2.78E-06
24/04/2009;0.0201819;0.049917369;0.045174023;0.038984504;0.055704649;0.050002029;0.056688528;0.016657834;0.01349082;0.067042397;0.063927332;0.059803028;0.056012511;0.067978229;0.063873199;0.067350466;4.48E-05
27/04/2009;0.008092808;0.047990809;0.041722289;0.034615451;0.054979791;0.049613285;0.051954153;-0.010117587;0.011867245;0.027609025;0.062771212;0.057524275;0.052871511;0.067611325;0.0637055;0.064590976;1.42E-05
28/04/2009;0.007451109;0.044145658;0.039679356;0.035609977;0.050635334;0.045784075;0.048784809;-0.002744298;0.015558444;0.025445253;0.06030143;0.056208623;0.053703354;0.064992713;0.061344;0.06270639;6.57E-05
29/04/2009;0.011823902;0.039733756;0.036600286;0.032484072;0.043600815;0.039217306;0.044640153;0.021379854;0.01580127;0.039727545;0.057372791;0.054116151;0.051522153;0.060486379;0.05699648;0.060164751;1.58E-05
30/04/2009;0.01831435;0.04063854;0.033770566;0.028730991;0.046185146;0.042029621;0.039793231;-0.000950519;0.01522517;0.060835022;0.057841033;0.051901046;0.048370448;0.06206987;0.05882575;0.056659812;9.54E-06
01/05/2009;0.019715922;0.036309504;0.030924079;0.02521115;0.038799503;0.03511301;0.039536727;0.00538188;0.018201579;0.065365697;0.054708031;0.04974298;0.045381025;0.056957205;0.053781388;0.056554027;2.29E-06
04/05/2009;0.013577493;0.033344303;0.029113484;0.023046602;0.035255788;0.03188985;0.036246332;0.033307244;0.019417595;0.045393583;0.05259023;0.048343227;0.04364604;0.054443675;0.051423958;0.054313881;3.41E-05
05/05/2009;0.004153935;0.042393398;0.027730051;0.021356112;0.045124026;0.040921947;0.033193824;-0.003798929;0.019534785;0.014640735;0.059321542;0.047294193;0.042160186;0.061553769;0.058257636;0.051940341;0.000236571
06/05/2009;0.007842275;0.038366565;0.025546695;0.019967128;0.039472227;0.035743931;0.040143757;0.017254618;0.019422184;0.026626935;0.056481207;0.045462992;0.040794379;0.057635308;0.054517724;0.057171821;0.000134094
07/05/2009;0.01646412;0.037931525;0.023817598;0.01807517;0.040695347;0.037308601;0.038978088;-0.013290339;0.020294699;0.054718738;0.056216057;0.043929352;0.038873088;0.058569302;0.055933843;0.056376512;1.47E-05
08/05/2009;0.008318386;0.036269493;0.024909447;0.021505081;0.040009872;0.036794193;0.03866909;0.023783902;0.021437724;0.028192122;0.0549383;0.044729801;0.042038248;0.058055204;0.055433405;0.056086756;0.000172117
11/05/2009;0.020684464;0.038556454;0.023453922;0.01954641;0.043739466;0.04048024;0.037122382;-0.02174719;0.015258756;0.068412674;0.056343426;0.043234044;0.039900654;0.060387376;0.057726144;0.05470395;2.94E-05
12/05/2009;0.008593798;0.039463547;0.028442611;0.026955269;0.046012665;0.042742557;0.039240012;-0.000979335;0.021668735;0.028997147;0.056796592;0.047383206;0.046523482;0.06176123;0.059056244;0.056055127;0.000170954
13/05/2009;0.00689421;0.035896865;0.026597878;0.024403853;0.039595481;0.036537455;0.041025955;-0.027263199;0.021680871;0.023512401;0.054409928;0.045953234;0.044452751;0.05754377;0.054885853;0.057554815;0.000218645
14/05/2009;0.011795921;0.039933356;0.035211759;0.035413208;0.045088713;0.041906136;0.038285664;0.010298432;0.016338018;0.039430839;0.057351632;0.0527074;0.053565724;0.061362978;0.058870486;0.055518536;2.06E-05
15/05/2009;0.014486577;0.03721668;0.032660467;0.031445296;0.042432313;0.039499643;0.041518135;-0.011475677;0.018284635;0.048220703;0.055290124;0.050732459;0.050374923;0.059458121;0.057038491;0.057785305;1.44E-05
18/05/2009;0.020798566;0.03521146;0.032045634;0.033503756;0.040728995;0.038002151;0.040190897;0.029936595;0.017386735;0.068753859;0.053926456;0.050419427;0.051985245;0.058392005;0.055985776;0.057078864;1.16E-05
19/05/2009;0.007771129;0.040873628;0.029894077;0.029820015;0.047378014;0.044200497;0.037684112;-0.001738346;0.015742244;0.026425283;0.057686186;0.048462855;0.048788301;0.062573182;0.059903133;0.054837077;6.35E-05
20/05/2009;0.018681098;0.037179171;0.027777488;0.026924037;0.040902418;0.037952808;0.042564943;-0.005144673;0.018022165;0.061877762;0.055238011;0.046916265;0.04662656;0.058377161;0.055804048;0.058483931;4.34E-07
21/05/2009;0.0070035;0.033888631;0.025993089;0.025831443;0.036388046;0.03370656;0.040232355;-0.016899558;0.019749066;0.023890885;0.052731631;0.045412974;0.045665367;0.055097203;0.05258493;0.056862594;0.000162449
22/05/2009;0.024587562;0.033529322;0.027976138;0.030804419;0.037212456;0.034736932;0.036630554;-0.001498333;0.017511216;0.081146621;0.052506153;0.047128661;0.049845202;0.055759542;0.053494825;0.054308006;5.01E-05
26/05/2009;0.019301126;0.030412689;0.025984838;0.027742272;0.0320179;0.029885725;0.035315762;0.025962208;0.018441271;0.064000937;0.050087514;0.045498339;0.047440866;0.051826655;0.04974231;0.053425108;7.39E-07
27/05/2009;0.01105973;0.034772319;0.024860902;0.025749823;0.038002211;0.035469766;0.032145126;-0.019153425;0.017037667;0.037154282;0.053419488;0.044342371;0.045602082;0.056306728;0.054004714;0.050780635;3.57E-05
28/05/2009;0.011040716;0.03530491;0.028145698;0.031836253;0.03984748;0.037284543;0.035307336;0.015301255;0.015008915;0.036978873;0.053854124;0.047201874;0.050563504;0.057666493;0.055244926;0.053211757;1.57E-05
29/05/2009;0.009041227;0.034455837;0.026271873;0.028492788;0.040019144;0.037591962;0.036712309;0.013483446;0.014664511;0.030562605;0.053077436;0.045513722;0.047775505;0.057667333;0.055339285;0.054162121;3.16E-05
01/06/2009;0.017714754;0.033310008;0.024559907;0.025506131;0.039528312;0.037273312;0.03642611;0.025489944;0.014833963;0.058755522;0.052286051;0.044095257;0.045393431;0.057432714;0.055263709;0.054029206;8.30E-06
02/06/2009;0.036736853;0.036781442;0.023169388;0.023109583;0.044247261;0.041777828;0.035244514;0.001981337;0.009081759;0.120678299;0.054880596;0.042814228;0.04328575;0.060706339;0.058548901;0.053045506;0.000764804
03/06/2009;0.014999565;0.033642699;0.02174021;0.021108119;0.038917094;0.03672675;0.038224991;-0.013834466;0.009221725;0.04987625;0.052675539;0.041592435;0.041598706;0.057162585;0.055219267;0.055402106;3.34E-05
04/06/2009;0.009892827;0.032437581;0.022714335;0.024487031;0.038257574;0.036291709;0.035975744;0.01141822;0.006116375;0.033219889;0.051643216;0.042435232;0.044682933;0.056590504;0.054872153;0.053694561;1.43E-05
05/06/2009;0.008617971;0.031088118;0.021616823;0.022683048;0.037411583;0.035623095;0.034191824;-0.002517857;0.004109391;0.029110757;0.050764874;0.041560273;0.043297048;0.056253084;0.054641601;0.052513711;2.03E-05
08/06/2009;0.016204681;0.028383497;0.020136658;0.021019067;0.032727445;0.031231387;0.03219521;-0.001011065;0.003743749;0.053744947;0.048443118;0.040084136;0.041621312;0.052531923;0.051060148;0.050918868;0.000155275
09/06/2009;0.014469705;0.02622089;0.01885714;0.019070651;0.028660296;0.027499134;0.029223732;0.00349706;0.012117295;0.048099421;0.046925654;0.039026339;0.039950553;0.049571391;0.04844953;0.048799247;5.53E-06
10/06/2009;0.012952269;0.024127012;0.017629967;0.017200569;0.025758559;0.024840497;0.026125772;-0.003486401;0.012019855;0.043159321;0.045072772;0.037793256;0.038008254;0.047073882;0.046107144;0.046213222;8.69E-07
11/06/2009;0.016081726;0.022017511;0.016468291;0.016298687;0.022715391;0.022077432;0.023370513;0.006093297;0.012190443;0.053370418;0.042976788;0.036501454;0.03696068;0.044096503;0.043352063;0.043646282;1.51E-05
12/06/2009;0.008333414;0.020550391;0.015376931;0.014666013;0.021278395;0.021030591;0.021052151;0.001396021;0.012791474;0.028153165;0.041610956;0.035332166;0.035211953;0.04281617;0.042587415;0.041477855;1.99E-05
15/06/2009;0.01390164;0.018583191;0.014242835;0.013037512;0.018271859;0.018228781;0.019283964;-0.024055591;0.01304923;0.046286226;0.039480669;0.033980746;0.03314657;0.039572047;0.039493906;0.039663465;7.27E-07
16/06/2009;0.012442474;0.022866993;0.021733777;0.021044487;0.023182746;0.022887995;0.017808185;-0.012801901;0.015678821;0.041533067;0.04358379;0.041640609;0.041829902;0.044326188;0.04412311;0.03798908;1.05E-05
17/06/2009;0.010092573;0.022578765;0.022435363;0.023893874;0.023790719;0.023202499;0.021657725;-0.001382523;0.01567786;0.033925863;0.043051052;0.042097453;0.043754437;0.044612947;0.043624382;0.041669608;3.12E-05
18/06/2009;0.010924964;0.020715225;0.021005538;0.021595135;0.020596918;0.020219583;0.022724443;0.008375815;0.016355588;0.036730525;0.041378198;0.040875692;0.041812053;0.041680152;0.040916407;0.042804865;2.95E-05
19/06/2009;0.015056426;0.019840137;0.019760091;0.019707913;0.020253162;0.020059489;0.021583484;0.003109358;0.019186417;0.050197828;0.040470666;0.039635524;0.039935067;0.041289615;0.040696543;0.041712256;1.71E-05
22/06/2009;0.018863995;0.01835504;0.018542483;0.017791652;0.018282921;0.018272371;0.020556495;-0.031078364;0.01913476;0.062559253;0.039000262;0.038479695;0.038093763;0.039318813;0.038955379;0.040796512;7.33E-08
23/06/2009;0.018842833;0.026297021;0.030569485;0.029564133;0.02592418;0.025217455;0.019269025;0.002304068;0.008647353;0.062493752;0.046589521;0.049052056;0.048711114;0.046711743;0.045706781;0.039429798;0.000103948
24/06/2009;0.012423832;0.024188877;0.028423202;0.026366128;0.023041733;0.022526149;0.026736966;0.006503249;0.01125763;0.041654925;0.044701462;0.047333788;0.046069855;0.04409493;0.04324401;0.046439781;1.36E-06
25/06/2009;0.019953586;0.022713213;0.026519343;0.023698765;0.021871223;0.021538256;0.026711308;0.021217584;0.011243141;0.066162664;0.04337637;0.045800941;0.043819367;0.043014034;0.042380173;0.046483738;7.59E-05
26/06/2009;0.031850554;0.025429896;0.024900809;0.021466425;0.025692564;0.025269195;0.025425364;-0.00147892;0.015108148;0.104891754;0.045667395;0.044261454;0.041653843;0.046371837;0.045715459;0.045184311;0.000280308
29/06/2009;0.022909239;0.02349696;0.023329355;0.019492764;0.022461083;0.022164297;0.027588427;0.009024297;0.015464209;0.075738814;0.04412308;0.043030075;0.039913278;0.043598526;0.043057928;0.047231113;5.54E-05
30/06/2009;0.016487502;0.022495125;0.021876917;0.017641493;0.022068994;0.021940157;0.026052268;-0.008567352;0.014547423;0.054865809;0.043088547;0.041624531;0.037963451;0.04311761;0.042768603;0.04586115;3.76E-06
01/07/2009;0.019026339;0.021334536;0.021303941;0.018785945;0.021181619;0.021237701;0.024540595;0.004352445;0.015061499;0.063110006;0.041942505;0.041059037;0.039104005;0.042204531;0.042057246;0.04451123;1.57E-05
02/07/2009;0.012224865;0.019895851;0.019987634;0.01696199;0.019548724;0.019721744;0.022938018;-0.029577685;0.014887129;0.040976362;0.040505399;0.039788346;0.037216825;0.040544843;0.040546677;0.043038403;7.09E-06
06/07/2009;0.01037286;0.026444177;0.03016569;0.027515263;0.026090288;0.026092781;0.021251369;0.002562462;0.0094535;0.034941877;0.046671331;0.048610226;0.047120896;0.046813261;0.046735787;0.041399909;8.45E-07
07/07/2009;0.008806088;0.024370878;0.028099094;0.02468549;0.023380054;0.02342354;0.027202259;-0.019879785;0.016062131;0.029930367;0.044802996;0.04693094;0.044675676;0.044305399;0.044288223;0.046743334;5.27E-05
08/07/2009;0.007573072;0.025839915;0.031094932;0.030881494;0.025984244;0.026248077;0.02679729;-0.001669931;0.01131336;0.02590297;0.046064841;0.049257027;0.049783249;0.046620479;0.046917811;0.046302554;1.40E-05
09/07/2009;0.010227588;0.023714647;0.028959463;0.027562431;0.022438705;0.022625735;0.028180712;0.003540946;0.014390048;0.034608775;0.044131281;0.047560958;0.047064216;0.043328386;0.043561849;0.047437815;1.73E-05
10/07/2009;0.016975369;0.022007261;0.027050291;0.024839413;0.020532757;0.020802505;0.026368768;-0.004029938;0.013837381;0.056576662;0.042503754;0.045985209;0.044739777;0.041438901;0.041770461;0.045881178;9.85E-06
13/07/2009;0.008651532;0.020350732;0.025399794;0.023385435;0.018420815;0.01878112;0.02399592;0.024627949;0.012788681;0.029457796;0.040926507;0.044632896;0.043484937;0.039313697;0.039774825;0.04381434;1.71E-05
14/07/2009;0.009465591;0.024836229;0.023972;0.02147331;0.02353471;0.023901383;0.021802434;0.005301983;0.011168708;0.032128065;0.044898277;0.043205959;0.041632766;0.0440799;0.044578745;0.041534159;2.90E-06
15/07/2009;0.014226739;0.023143834;0.022478659;0.019499772;0.021963455;0.022384611;0.025395316;0.029199435;0.011399224;0.047552951;0.04332229;0.041848452;0.039736626;0.042562031;0.043120764;0.044768743;7.99E-06
16/07/2009;0.006768953;0.029517615;0.021303423;0.017924802;0.028574782;0.028739152;0.024805711;0.008604635;0.005337442;0.02324632;0.048580747;0.040602576;0.037980311;0.048183792;0.048433205;0.043975271;2.05E-06
17/07/2009;0.003510694;0.027745605;0.020000392;0.016213041;0.027372938;0.027502382;0.03095846;-0.000382735;0.00997005;0.012576128;0.047032234;0.039309042;0.036059009;0.047094683;0.047220225;0.049020988;4.17E-05
20/07/2009;0.006862263;0.025649626;0.01904207;0.015233744;0.023858773;0.023843267;0.030874989;0.011366702;0.00940214;0.023466087;0.045397505;0.03844747;0.035101908;0.044156374;0.044059676;0.049170862;6.45E-06
21/07/2009;0.010484322;0.024811686;0.017907265;0.013855328;0.024004698;0.024123027;0.028328628;0.003620715;0.009422562;0.035199643;0.044568104;0.037231456;0.033422234;0.044201568;0.04423017;0.047027443;1.13E-06
22/07/2009;0.015170642;0.022989377;0.016815121;0.012565329;0.021896081;0.022070414;0.026645529;-0.000534419;0.010260802;0.050439069;0.042992152;0.036155292;0.031929681;0.042315779;0.042438144;0.045690202;2.41E-05
23/07/2009;0.005931724;0.021112037;0.015741259;0.011322538;0.018832307;0.018938085;0.024089834;0.023022599;0.010958296;0.020372712;0.041200429;0.035007671;0.03033818;0.039292943;0.039318069;0.043452055;2.53E-05
24/07/2009;0.005380195;0.024467569;0.015111614;0.010810482;0.023043486;0.023140274;0.021531699;0.003037543;0.006382475;0.018572801;0.044074607;0.034166134;0.029551494;0.043204507;0.043204868;0.040835213;1.00E-06
27/07/2009;0.007810396;0.022676529;0.014221964;0.009865856;0.020940314;0.021126083;0.02421152;0.002977389;0.006383653;0.026429738;0.042588349;0.033264148;0.028373389;0.041345205;0.041483469;0.043429049;2.04E-06
28/07/2009;0.007169153;0.020935964;0.013330279;0.008972553;0.018910493;0.019134014;0.023011205;-0.002609847;0.008874138;0.024366444;0.040924745;0.032231973;0.02708284;0.03931942;0.039470096;0.042349635;2.91E-06
29/07/2009;0.008745946;0.019288887;0.012512093;0.008572808;0.0167296;0.017014359;0.020985577;-0.004573406;0.008133582;0.029501494;0.039305201;0.031266096;0.02648522;0.037031026;0.037225857;0.040476873;3.75E-07
30/07/2009;0.007732413;0.017991051;0.011924211;0.008735832;0.015394436;0.015848646;0.018973537;0.011825384;0.007653489;0.026193005;0.038069376;0.030636569;0.026811626;0.035633848;0.036072489;0.038604604;6.23E-09
31/07/2009;0.007992893;0.018104502;0.011516495;0.008311004;0.016396839;0.017015481;0.017291931;0.000739509;0.008063023;0.027078678;0.038186097;0.030014718;0.026083064;0.036712302;0.037339162;0.036859609;4.92E-09
03/08/2009;0.008095889;0.016645471;0.010724423;0.007557127;0.01431732;0.014943644;0.016788156;0.015225608;0.009399242;0.027325853;0.036601384;0.028985824;0.024877151;0.034332337;0.034956433;0.036307962;1.70E-06
04/08/2009;0.006588798;0.017580874;0.010423822;0.007248432;0.016150061;0.016899318;0.015479419;0.00300757;0.00766254;0.022419529;0.037423564;0.028432836;0.024226754;0.036263481;0.036986283;0.034698134;1.15E-06
05/08/2009;0.006858404;0.016324344;0.009755115;0.006636649;0.014710087;0.015542013;0.016262079;-0.002917845;0.009572915;0.023251152;0.036141393;0.027577173;0.023254241;0.034695959;0.035569928;0.035655865;7.37E-06
06/08/2009;0.008092417;0.015248811;0.009289632;0.006607467;0.013293987;0.01417571;0.015514479;-0.005640533;0.011324843;0.027289068;0.034956901;0.026848999;0.023086826;0.032979262;0.033932034;0.034827537;1.04E-05
07/08/2009;0.010602213;0.014324125;0.009036625;0.007214258;0.012545654;0.013526415;0.014307888;0.013349701;0.010972555;0.03539853;0.033875663;0.026509807;0.024108633;0.032115794;0.033153251;0.033445779;1.37E-07
10/08/2009;0.008202172;0.015023076;0.008900143;0.00687374;0.013982313;0.015107263;0.013405191;-0.003350557;0.010213272;0.027596549;0.034593815;0.026174495;0.023404842;0.033724442;0.034925015;0.032280917;4.04E-06
11/08/2009;0.008685769;0.013940476;0.008407328;0.006969915;0.012704255;0.013892187;0.013877828;-0.012740936;0.014709031;0.029107607;0.033363468;0.025477229;0.023564753;0.032194641;0.033526017;0.032898334;3.63E-05
12/08/2009;0.008685818;0.014734251;0.010418914;0.009643588;0.013952689;0.015208154;0.013617071;0.011459231;0.015430284;0.029092499;0.034294403;0.028389533;0.027666919;0.033704394;0.035056504;0.032559229;4.55E-05
13/08/2009;0.005888098;0.014908469;0.009985484;0.008997617;0.014808821;0.016176862;0.014145962;0.006856451;0.014618636;0.020078844;0.034390923;0.027691433;0.026623026;0.034583527;0.036009647;0.033093508;7.62E-05
14/08/2009;0.007224131;0.014222752;0.00947482;0.008361288;0.014398353;0.015839615;0.0145483;-0.00856795;0.015314988;0.024386053;0.033594366;0.026933117;0.025601874;0.034098111;0.035627477;0.033574664;6.55E-05
17/08/2009;0.015836271;0.013857639;0.009892729;0.009741451;0.014315618;0.015815788;0.014135476;-0.024559961;0.016707678;0.0523776;0.033176584;0.02754686;0.027623749;0.034025138;0.035612757;0.033116794;7.59E-07
18/08/2009;0.006072593;0.01884531;0.018131327;0.017440763;0.019088001;0.020508118;0.014252173;0.010094533;0.006888279;0.020622573;0.038730568;0.037136466;0.03670745;0.039246257;0.040512599;0.033307167;6.65E-07
19/08/2009;0.007382429;0.01833806;0.017020111;0.015742838;0.019159931;0.020560299;0.019043209;0.006837483;0.007464906;0.024902716;0.038159441;0.035975072;0.034893246;0.039286406;0.040521583;0.038443729;6.80E-09
20/08/2009;0.007041293;0.017371543;0.015976736;0.0143627;0.01832042;0.019690602;0.019814043;0.010889228;0.008204887;0.023779289;0.037185561;0.0348677;0.033342083;0.038454773;0.039695011;0.039279748;1.35E-06
21/08/2009;0.022420298;0.017214766;0.015087401;0.0131351;0.018714069;0.020116381;0.019045456;0.01845148;0.007854081;0.073794709;0.037062804;0.03395024;0.031969937;0.03889763;0.040205315;0.038562993;0.000212175
24/08/2009;0.003680629;0.019174353;0.014583326;0.012613951;0.021404505;0.022762046;0.018625569;-0.000545946;0.002006594;0.012799471;0.039002468;0.033240487;0.031273962;0.041462785;0.042643859;0.038020027;2.80E-06
25/08/2009;0.004323847;0.017744561;0.013710416;0.011460762;0.018638795;0.019888056;0.02018369;0.002366664;0.004426347;0.014797712;0.037693166;0.032375877;0.029967488;0.03887208;0.04013005;0.039770229;1.05E-08
26/08/2009;0.00435201;0.016762425;0.013070673;0.010572594;0.016971338;0.018075966;0.019206161;0.00011672;0.010037507;0.014924481;0.036703563;0.03174975;0.028837388;0.037119868;0.038197229;0.038845684;3.23E-05
27/08/2009;0.01104822;0.015449202;0.01224129;0.009519828;0.014652117;0.015690513;0.017450242;0.0027779;0.009632142;0.036783462;0.035244358;0.030746967;0.027387274;0.034545273;0.035615013;0.037046605;2.01E-06
28/08/2009;0.010730227;0.0143658;0.011498496;0.008655836;0.013294285;0.014392437;0.015668643;-0.001990308;0.011231427;0.035749031;0.034049053;0.029863633;0.026186469;0.032972587;0.034174029;0.035164109;2.51E-07
31/08/2009;0.008720114;0.01335049;0.010863496;0.008261342;0.011859348;0.013002564;0.014092849;-0.008109199;0.014046518;0.029196745;0.032876386;0.029086629;0.02562879;0.031197964;0.032524732;0.033395069;2.84E-05
01/09/2009;0.013642249;0.01293688;0.011010755;0.009570444;0.011860068;0.013150117;0.012654883;-0.022372226;0.014376043;0.045231761;0.032323809;0.029243098;0.02749327;0.03116728;0.032657894;0.031607046;5.38E-07
02/09/2009;0.010198951;0.017042519;0.017369733;0.015994;0.015925711;0.017144414;0.012474512;-0.003301884;0.006094694;0.034025339;0.037195357;0.036687941;0.035499896;0.036183617;0.037412922;0.031489219;1.68E-05
