Date_Forecast;Forecast_T_ANN_ARCH;Forecast_GARCH;Forecast_GJR_GARCH;Forecast_TARCH;Forecast_EGARCH;Forecast_AVGARCH;Forecast_FIGARCH;ReturnForecast;TrueSD;VaR_T_ANN_ARCH;VaR_GARCH;VaR_GJR_GARCH;VaR_TARCH;VaR_EGARCH;VaR_AVGARCH;VaR_FIGARCH;
07/05/2009;0.019389542;0.0379316;0.023818091;0.01807514;0.040695339;0.037308575;0.038977982;-0.013290339;0.020294699;0.064242703;0.056216251;0.043931361;0.038873131;0.058569251;0.05593365;0.056376465;8.19309E-07
08/05/2009;0.016546866;0.036269493;0.024909226;0.021504951;0.040009872;0.036794193;0.038669141;0.023783902;0.021437724;0.054980652;0.0549383;0.0447292;0.042037674;0.058055204;0.055433405;0.056087302;2.39205E-05
11/05/2009;0.018092774;0.038556246;0.023453962;0.019546231;0.043739707;0.040480187;0.037122402;-0.02174719;0.015258756;0.059975203;0.05634282;0.043234184;0.039900718;0.060387899;0.05772596;0.054704033;8.03166E-06
12/05/2009;0.011938544;0.039463558;0.028442294;0.026955291;0.046012871;0.042742505;0.039239995;-0.000979335;0.021668735;0.039886258;0.056796624;0.047382316;0.046523603;0.061761777;0.059056231;0.05605471;9.46766E-05
13/05/2009;0.02337249;0.035896831;0.026598371;0.024404008;0.039595539;0.036537419;0.041025979;-0.027263199;0.021680871;0.07715887;0.054409851;0.045954896;0.044452472;0.057543964;0.054885798;0.057555116;2.86157E-06
14/05/2009;0.024733523;0.039933344;0.03521189;0.035413143;0.045089073;0.041906243;0.03828567;0.010298432;0.016338018;0.081550323;0.057351604;0.052707883;0.053565727;0.061363618;0.058871022;0.055518666;7.04845E-05
15/05/2009;0.015580795;0.037216757;0.032660668;0.031445252;0.042432293;0.039499739;0.041518105;-0.011475677;0.018284635;0.051783023;0.055290325;0.050732977;0.050374753;0.059458073;0.057038869;0.057785116;7.31075E-06
18/05/2009;0.018495372;0.035211555;0.032045767;0.033504372;0.040728571;0.038002281;0.040190936;0.029936595;0.017386735;0.06125561;0.053926714;0.050419967;0.051987107;0.058390712;0.055986116;0.057079188;1.22908E-06
19/05/2009;0.016299909;0.040873624;0.029894725;0.029820027;0.047378017;0.044200647;0.037684158;-0.001738346;0.015742244;0.054191465;0.057686158;0.04846566;0.04878845;0.062573182;0.059903667;0.054837484;3.1099E-07
20/05/2009;0.013341821;0.03717915;0.027776846;0.026924116;0.04090241;0.037952527;0.042564889;-0.005144673;0.018022165;0.044495283;0.055237862;0.046917111;0.04662678;0.058377152;0.055803827;0.058483398;2.19056E-05
21/05/2009;0.018477194;0.033888587;0.025992726;0.025831358;0.036387997;0.033706579;0.04023242;-0.016899558;0.019749066;0.061244491;0.052731517;0.045411682;0.04566494;0.055097195;0.052585044;0.056863013;1.61766E-06
22/05/2009;0.01935292;0.033529363;0.027976192;0.0308045;0.037212383;0.034736866;0.03663054;-0.001498333;0.017511216;0.06410479;0.052506255;0.04712863;0.049845195;0.055759356;0.053494581;0.054307992;3.39187E-06
26/05/2009;0.021112273;0.030412732;0.025985192;0.02774234;0.032017993;0.029885646;0.035315764;0.025962208;0.018441271;0.069897282;0.050087625;0.045499334;0.047441112;0.051826895;0.04974206;0.053425176;7.13425E-06
27/05/2009;0.016335284;0.034772319;0.024860564;0.025749959;0.03800231;0.035469781;0.032145132;-0.019153425;0.017037667;0.054329306;0.053419488;0.044341314;0.04560257;0.056306791;0.054005121;0.050780669;4.93341E-07
28/05/2009;0.018354263;0.035305157;0.02814574;0.03183605;0.039847697;0.037284398;0.035307337;0.015301255;0.015008915;0.060788762;0.053854558;0.047201983;0.050562814;0.0576671;0.055244393;0.053211872;1.11914E-05
29/05/2009;0.017194008;0.034455837;0.026271846;0.028490837;0.040019201;0.037591962;0.03671231;0.013483446;0.014664511;0.05710469;0.053077436;0.045513514;0.047772147;0.057667481;0.055339285;0.054162122;6.39836E-06
01/06/2009;0.017189085;0.033310008;0.024560195;0.025507459;0.039528312;0.037273312;0.036426127;0.025489944;0.014833963;0.057044163;0.052286051;0.044096799;0.045396352;0.057432714;0.055263709;0.05402955;5.5466E-06
02/06/2009;0.018029593;0.036781695;0.023169369;0.023109523;0.044247429;0.041777703;0.035244502;0.001981337;0.009081759;0.05977519;0.054881091;0.04281422;0.043285523;0.060706772;0.058548419;0.053045442;8.00637E-05
03/06/2009;0.009296744;0.033642699;0.02174021;0.021108188;0.038917094;0.03672675;0.038224924;-0.013834466;0.009221725;0.031310223;0.052675539;0.041592435;0.041599015;0.057162585;0.055219267;0.055399679;5.6279E-09
04/06/2009;0.031039989;0.032437675;0.022714157;0.024487129;0.038259929;0.036291804;0.035975754;0.01141822;0.006116375;0.102066307;0.051643405;0.042434527;0.044683217;0.056594564;0.054872527;0.053694676;0.000621187
05/06/2009;0.009300144;0.031088101;0.021617403;0.022683108;0.037411788;0.035623027;0.034191801;-0.002517857;0.004109391;0.031331632;0.050764865;0.041561338;0.043297226;0.05625352;0.05464136;0.052513347;2.69439E-05
08/06/2009;0.010940336;0.028383553;0.020136552;0.021019087;0.032727567;0.031231351;0.032195327;-0.001011065;0.003743749;0.036606414;0.048443246;0.04008375;0.041621412;0.052532213;0.051060016;0.050919413;5.17909E-05
09/06/2009;0.015009989;0.026221013;0.018857215;0.019070745;0.028660552;0.027499074;0.029223746;0.00349706;0.012117295;0.049858364;0.046925974;0.03902685;0.039950937;0.049572541;0.048449374;0.048799286;8.36768E-06
10/06/2009;0.013267892;0.024126857;0.01763;0.017200685;0.025758502;0.024840572;0.026125776;-0.003486401;0.012019855;0.044186861;0.04507227;0.037793082;0.038008572;0.047073837;0.046107369;0.046213261;1.5576E-06
11/06/2009;0.014272458;0.022017517;0.01646841;0.016298731;0.022715377;0.022077417;0.023370543;0.006093297;0.012190443;0.047480188;0.042976805;0.03650184;0.036960886;0.0440965;0.043352057;0.043646591;4.33479E-06
12/06/2009;0.013369425;0.020550405;0.015376969;0.014665989;0.021277549;0.021030519;0.021052146;0.001396021;0.012791474;0.044548337;0.041610913;0.035332349;0.035211818;0.042815819;0.042587219;0.041477833;3.34028E-07
15/06/2009;0.012403488;0.018583223;0.014242635;0.013037604;0.018271686;0.018228863;0.019283939;-0.024055591;0.01304923;0.041408864;0.039480864;0.033980569;0.033146976;0.039571414;0.039494209;0.039663251;4.16982E-07
16/06/2009;0.013500213;0.022866995;0.021733814;0.021044543;0.023182799;0.022887996;0.017808183;-0.012801901;0.015678821;0.044976626;0.043583775;0.04164104;0.04183022;0.044326347;0.044123099;0.037989381;4.74633E-06
17/06/2009;0.014153898;0.022578755;0.022435235;0.023894109;0.023790728;0.023202468;0.021657706;-0.001382523;0.01567786;0.047147857;0.04305104;0.042096841;0.043755968;0.044612973;0.043624278;0.041669472;2.32246E-06
18/06/2009;0.014457199;0.020715188;0.021005522;0.021595102;0.020596857;0.020219552;0.022724453;0.008375815;0.016355588;0.048230021;0.041377939;0.040875576;0.041811901;0.041679937;0.040916317;0.042805047;3.60388E-06
19/06/2009;0.018041434;0.019839985;0.019760063;0.019708003;0.020253353;0.020059666;0.021583468;0.003109358;0.019186417;0.059915781;0.040469924;0.039635372;0.039935467;0.041290209;0.040697165;0.041712057;1.31099E-06
22/06/2009;0.020347223;0.01835504;0.018542211;0.017791636;0.018282921;0.018272371;0.020556495;-0.031078364;0.01913476;0.06738803;0.039000262;0.038477725;0.03809408;0.039318813;0.038955379;0.040796512;1.47007E-06
23/06/2009;0.022412825;0.026296917;0.030569522;0.029564063;0.025924281;0.025217485;0.01926907;0.002304068;0.008647353;0.074116171;0.04658918;0.049052498;0.048711177;0.046712056;0.045706885;0.039429999;0.000189488
24/06/2009;0.027168766;0.024188974;0.028423978;0.026365862;0.023041756;0.022526113;0.026737002;0.006503249;0.01125763;0.089658335;0.044701738;0.04733406;0.046068593;0.044095019;0.043243935;0.046439752;0.000253164
25/06/2009;0.014714573;0.022713316;0.026519455;0.023698831;0.021871232;0.021537353;0.026711362;0.021217584;0.011243141;0.049106601;0.04337679;0.045801096;0.043819961;0.04301412;0.042379087;0.046484205;1.20508E-05
26/06/2009;0.023505978;0.025429896;0.024900809;0.021466425;0.025692436;0.025269217;0.025425432;-0.00147892;0.015108148;0.077725264;0.045667395;0.044261454;0.041653843;0.046371287;0.045715598;0.045184566;7.05235E-05
29/06/2009;0.023692852;0.023496983;0.023329275;0.019492785;0.022461358;0.022164312;0.02758843;0.009024297;0.015464209;0.078289933;0.044123205;0.04302948;0.039913556;0.043599147;0.043057993;0.047230918;6.77106E-05
30/06/2009;0.01177549;0.022495219;0.021877894;0.017641491;0.022069054;0.021940134;0.026052326;-0.008567352;0.014547423;0.039525447;0.043088922;0.041625096;0.037964596;0.043117943;0.042768788;0.045861371;7.68362E-06
01/07/2009;0.01552079;0.021334636;0.021303851;0.018785826;0.021181638;0.021237669;0.024540889;0.004352445;0.015061499;0.051697386;0.041942816;0.041059019;0.039103443;0.042204565;0.042057202;0.044510092;2.10948E-07
02/07/2009;0.022251116;0.019895851;0.01998742;0.016962046;0.019548724;0.019721744;0.022937888;-0.029577685;0.014887129;0.073617692;0.040505399;0.039788195;0.037217235;0.040544843;0.040546677;0.043037092;5.42283E-05
06/07/2009;0.026887614;0.026444177;0.030166204;0.027514722;0.026090288;0.026092781;0.021251368;0.002562462;0.0094535;0.088707091;0.046671331;0.048608004;0.047118663;0.046813261;0.046735787;0.041399889;0.000303948
07/07/2009;0.011134607;0.024370888;0.028099165;0.024685579;0.023380061;0.023423544;0.027202221;-0.019879785;0.016062131;0.037511061;0.044802947;0.046930881;0.044676071;0.044305503;0.04428822;0.046742708;2.42805E-05
08/07/2009;0.017739523;0.025839998;0.031093094;0.03088166;0.025984066;0.026248078;0.026797168;-0.001669931;0.01131336;0.059000734;0.046064997;0.049257581;0.04978345;0.046619836;0.046918083;0.046302905;4.12956E-05
09/07/2009;0.013475735;0.023714647;0.028959067;0.027562431;0.022438705;0.022625735;0.028180712;0.003540946;0.014390048;0.045183398;0.044131281;0.047558563;0.047064216;0.043328386;0.043561849;0.047437815;8.35968E-07
10/07/2009;0.01355877;0.022007261;0.027050743;0.024839448;0.020532757;0.020802505;0.026368768;-0.004029938;0.013837381;0.045453625;0.042503754;0.045988513;0.044739895;0.041438901;0.041770461;0.045881178;7.76245E-08
13/07/2009;0.014525624;0.020350873;0.025399866;0.023385378;0.018420811;0.018781152;0.023996108;0.024627949;0.012788681;0.048581412;0.040927042;0.044633154;0.043485157;0.039313996;0.039774981;0.043813978;3.01697E-06
14/07/2009;0.014803602;0.024836753;0.023972148;0.021473579;0.023534698;0.023901434;0.021802354;0.005301983;0.011168708;0.049506424;0.044899358;0.043206375;0.041633931;0.04407974;0.044579101;0.041533684;1.32125E-05
15/07/2009;0.011316112;0.023143834;0.022478493;0.019500372;0.021963455;0.022384611;0.025395141;0.029199435;0.011399224;0.038077153;0.04332229;0.041847489;0.039736392;0.042562031;0.043120764;0.044768491;6.90764E-09
16/07/2009;0.011966622;0.029517681;0.021303423;0.017924334;0.028574659;0.02873965;0.024805712;0.008604635;0.005337442;0.04016778;0.048581105;0.040602576;0.037981165;0.048183646;0.048434764;0.043976479;4.3946E-05
17/07/2009;0.004604444;0.027745605;0.020000903;0.016213045;0.027372938;0.027502382;0.030958473;-0.000382735;0.00997005;0.016136927;0.047032234;0.039309264;0.036058954;0.047094683;0.047220225;0.049021513;2.87897E-05
20/07/2009;0.00891012;0.025649463;0.019042359;0.015233439;0.023858885;0.023843168;0.030874;0.011366702;0.00940214;0.030133064;0.045396965;0.038448782;0.035101499;0.044156851;0.044059581;0.049171278;2.42083E-07
21/07/2009;0.009855946;0.024811847;0.017907922;0.013856519;0.024004637;0.024123039;0.028328674;0.003620715;0.009422562;0.033153909;0.044568477;0.037233634;0.033424554;0.044201483;0.044230229;0.047026752;1.87821E-07
22/07/2009;0.010062272;0.022989377;0.016815121;0.012564922;0.021896081;0.022070414;0.026645529;-0.000534419;0.010260802;0.033808326;0.042992152;0.036155292;0.031930032;0.042315779;0.042438144;0.045690202;3.94144E-08
23/07/2009;0.009440177;0.02111218;0.015741383;0.011322532;0.018832321;0.018938121;0.024088673;0.023022599;0.010958296;0.031794786;0.041201084;0.035008143;0.030339125;0.039292991;0.039318426;0.043449646;2.30469E-06
24/07/2009;0.011341945;0.024467526;0.015111728;0.010810671;0.023043448;0.023140494;0.021531403;0.003037543;0.006382475;0.037981797;0.044074237;0.034165186;0.0295519;0.043204378;0.043205654;0.040836638;2.45963E-05
27/07/2009;0.008352634;0.022676424;0.014221964;0.009866496;0.020940221;0.021127517;0.024211566;0.002977389;0.006383653;0.028195043;0.042587848;0.033264148;0.028373297;0.041344715;0.041484341;0.043429398;3.87689E-06
28/07/2009;0.005919898;0.02093625;0.013330291;0.008971086;0.018910493;0.019133889;0.023011205;-0.002609847;0.008874138;0.020299388;0.040926443;0.032232202;0.027080456;0.03931942;0.039469473;0.042349635;8.72753E-06
29/07/2009;0.008133475;0.019288887;0.012512093;0.008572755;0.0167296;0.017014359;0.02098652;-0.004573406;0.008133582;0.027507541;0.039305201;0.031266096;0.026485389;0.037031026;0.037225857;0.040476947;1.15068E-14
30/07/2009;0.008924533;0.017991051;0.011924211;0.008735886;0.015394436;0.015848646;0.018973457;0.011825384;0.007653489;0.030074053;0.038069376;0.030636569;0.026811703;0.035633848;0.036072489;0.038603962;1.61555E-06
31/07/2009;0.00654061;0.01810448;0.011516511;0.008311082;0.01639691;0.01701553;0.017291926;0.000739509;0.008063023;0.022350642;0.038186028;0.03001492;0.026083385;0.036712574;0.037339323;0.036859567;2.31774E-06
03/08/2009;0.007851594;0.016645471;0.010724415;0.007557081;0.014317302;0.014943644;0.016788208;0.015225608;0.009399242;0.026530528;0.036601384;0.028986353;0.024876894;0.034332256;0.034956433;0.036308249;2.39521E-06
04/08/2009;0.009389143;0.017580874;0.010423901;0.007248462;0.016150061;0.016899318;0.015480545;0.00300757;0.00766254;0.031536296;0.037423564;0.028433008;0.024227153;0.036263481;0.036986283;0.034699339;2.98116E-06
05/08/2009;0.010009714;0.016324255;0.009755082;0.00663662;0.014710026;0.015541773;0.016262074;-0.002917845;0.009572915;0.033510516;0.036140887;0.027577731;0.023254032;0.034695636;0.03556917;0.035656111;1.90793E-07
06/08/2009;0.009324268;0.015248811;0.009289183;0.006607445;0.013293987;0.01417571;0.015514458;-0.005640533;0.011324843;0.031299466;0.034956901;0.026849319;0.023086643;0.032979262;0.033932034;0.034827384;4.0023E-06
07/08/2009;0.012752041;0.014324177;0.00903664;0.007214244;0.012545727;0.013526333;0.014307836;0.013349701;0.010972555;0.042397481;0.033875855;0.026510522;0.024108618;0.032115934;0.033152917;0.033445894;3.16657E-06
10/08/2009;0.008521437;0.015023076;0.008900388;0.006873695;0.01398227;0.015107163;0.013405198;-0.003350557;0.010213272;0.028635943;0.034593815;0.026175518;0.023404979;0.033725782;0.034924641;0.032281237;2.86231E-06
11/08/2009;0.009657128;0.013940582;0.00840731;0.006969975;0.012704266;0.013892187;0.013877825;-0.012740936;0.014709031;0.032269951;0.033364176;0.0254764;0.023565134;0.032194677;0.033526017;0.03289835;2.55217E-05
12/08/2009;0.011476768;0.014734255;0.010418429;0.009643401;0.013952687;0.015207972;0.013616991;0.011459231;0.015430284;0.038178679;0.034294511;0.028389008;0.027666239;0.033704519;0.035055945;0.032558925;1.56303E-05
13/08/2009;0.015371908;0.014908479;0.009985153;0.008996999;0.01480882;0.016176917;0.014146196;0.006856451;0.014618636;0.050954206;0.034391436;0.02769044;0.026620558;0.034583517;0.036009719;0.033093608;5.67418E-07
14/08/2009;0.012304129;0.014222794;0.009476351;0.008362141;0.014398232;0.015839557;0.014548232;-0.00856795;0.015314988;0.040924428;0.033594601;0.026933907;0.025603377;0.034097632;0.035627452;0.033574575;9.06527E-06
17/08/2009;0.011240628;0.013857639;0.009892791;0.009741507;0.014315618;0.015815788;0.014135476;-0.024559961;0.016707678;0.037416086;0.033176584;0.02754601;0.027623559;0.034025138;0.035612757;0.033116794;2.98886E-05
18/08/2009;0.014303593;0.018845343;0.018130023;0.017442146;0.019088042;0.020508118;0.014252221;0.010094533;0.006888279;0.047419307;0.038730779;0.037135453;0.036708052;0.039246366;0.040512599;0.033307556;5.49869E-05
19/08/2009;0.006008888;0.018338126;0.017020168;0.015742705;0.019159898;0.020560314;0.019043235;0.006837483;0.007464906;0.020431032;0.038159537;0.035975887;0.034894105;0.039286024;0.040521713;0.038443898;2.11999E-06
20/08/2009;0.008239191;0.017371575;0.015977007;0.014363968;0.018320424;0.019690566;0.019814019;0.010889228;0.008204887;0.027679151;0.037185639;0.034867683;0.033343066;0.038454936;0.039694863;0.039279924;1.17676E-09
21/08/2009;0.008875205;0.017214781;0.015086538;0.013135021;0.018714049;0.02011647;0.019045445;0.01845148;0.007854081;0.029697484;0.037062983;0.033947773;0.031968653;0.03889734;0.040205681;0.038562964;1.0427E-06
24/08/2009;0.006238669;0.019174415;0.014582836;0.012613917;0.021404455;0.022761997;0.018625646;-0.000545946;0.002006594;0.02112739;0.039002824;0.033239765;0.031273622;0.041461781;0.042643613;0.038020415;1.79105E-05
25/08/2009;0.004092986;0.017744664;0.013710439;0.011460699;0.018638693;0.019887868;0.020183757;0.002366664;0.004426347;0.014046126;0.037693545;0.03237729;0.02996746;0.03887158;0.040129448;0.039770261;1.1113E-07
26/08/2009;0.00660536;0.016762379;0.013070754;0.010572629;0.016971301;0.01807596;0.019206156;0.00011672;0.010037507;0.022260458;0.036703273;0.031749878;0.028836825;0.037119721;0.038197233;0.038845697;1.17796E-05
27/08/2009;0.010248244;0.015449202;0.01224129;0.009519837;0.014652117;0.015690513;0.017450151;0.0027779;0.009632142;0.03417907;0.035244358;0.030746967;0.027386679;0.034545273;0.035615013;0.037045988;3.79581E-07
28/08/2009;0.010177926;0.014365778;0.011498685;0.008655848;0.01329426;0.014392463;0.015668643;-0.001990308;0.011231427;0.033950966;0.034049037;0.029864221;0.026186646;0.032972482;0.034174397;0.035164109;1.10986E-06
31/08/2009;0.010999115;0.013350409;0.010863524;0.008261341;0.011859359;0.013002512;0.014092854;-0.008109199;0.014046518;0.036616232;0.032877647;0.029087076;0.025628921;0.03119805;0.032524514;0.033395092;9.28666E-06
01/09/2009;0.011237257;0.012936704;0.011010169;0.009569778;0.01186008;0.013150113;0.012654962;-0.022372226;0.014376043;0.037402102;0.032322982;0.029241302;0.027491567;0.031167251;0.032657815;0.031607434;9.85197E-06
02/09/2009;0.012166634;0.017042793;0.017369308;0.015994043;0.015925691;0.017144426;0.012474567;-0.003301884;0.006094694;0.040431303;0.03719619;0.036687768;0.035500372;0.036183509;0.037412942;0.031489492;3.68685E-05
03/09/2009;0.006026069;0.01591049;0.016364103;0.015295388;0.014501958;0.01574376;0.016163241;0.008498582;0.002096804;0.020525657;0.036146951;0.035809071;0.034923114;0.034737753;0.036123664;0.036012369;1.54391E-05
04/09/2009;0.003956121;0.015398054;0.015409477;0.013901531;0.014514085;0.0158223;0.016108748;0.013032244;0.005447548;0.013828378;0.035457289;0.03469798;0.03324085;0.034674574;0.036085611;0.035872962;2.22435E-06
08/09/2009;0.006597305;0.015914737;0.014618201;0.012802191;0.015766063;0.017151073;0.015753591;0.008806046;0.004567619;0.022403515;0.035938155;0.033739963;0.031866716;0.036015794;0.037452213;0.035401503;4.11963E-06
09/09/2009;0.003089848;0.015686535;0.013994337;0.011945405;0.015965304;0.017367574;0.01617506;0.007752259;0.004518607;0.010972011;0.035596891;0.032861253;0.030555574;0.036117239;0.037541063;0.035769015;2.04135E-06
10/09/2009;0.006790814;0.015070583;0.013195074;0.010920341;0.01565227;0.017123306;0.015777477;0.010368293;0.006394051;0.022942283;0.034877414;0.031925545;0.029255138;0.0357528;0.037268944;0.035328766;1.57421E-07
11/09/2009;0.013137273;0.014921405;0.01248829;0.010039783;0.01596761;0.017496733;0.015073632;-0.001351339;0.007250312;0.043599803;0.034603444;0.030998241;0.028012018;0.036035664;0.037584618;0.034453336;3.46563E-05
14/09/2009;0.008140887;0.013834255;0.011792987;0.009445173;0.01409395;0.015549722;0.014702338;0.006319107;0.006707025;0.027312759;0.03340667;0.030171274;0.027175316;0.033945643;0.035512296;0.034107953;2.05596E-06
15/09/2009;0.009761201;0.013210781;0.011191911;0.008840334;0.013584922;0.01512643;0.013536601;0.003130436;0.007533631;0.032559315;0.032682598;0.029380014;0.026241555;0.033339068;0.035046713;0.032745074;4.96207E-06
16/09/2009;0.008419603;0.012257793;0.010502416;0.008021267;0.012333193;0.013890083;0.012570332;0.015207308;0.007713316;0.028142644;0.031503305;0.028509392;0.025049427;0.031796483;0.033602554;0.031577833;4.98842E-07
17/09/2009;0.008476662;0.013551767;0.010143144;0.007616714;0.014083866;0.015728662;0.01158587;-0.003064329;0.006370784;0.028335551;0.032945416;0.027874141;0.024301565;0.03381223;0.035605437;0.030144467;4.43472E-06
18/09/2009;0.008541936;0.012588532;0.009639705;0.007587035;0.012812629;0.014430582;0.012493619;0.002633868;0.007358888;0.028510226;0.031774341;0.027227525;0.02429815;0.032284413;0.034120273;0.031347455;1.3996E-06
21/09/2009;0.00907333;0.01177682;0.009076508;0.006953115;0.011653141;0.013290529;0.012028569;-0.003413114;0.00676557;0.030258382;0.030872611;0.026550331;0.023393598;0.030921;0.032893489;0.030876685;5.32575E-06
22/09/2009;0.011134223;0.010983876;0.008664134;0.007070211;0.010732815;0.012417814;0.011118843;0.006553349;0.012094711;0.03699953;0.029860691;0.026012881;0.023666741;0.029715335;0.031854931;0.0297158;9.22538E-07
23/09/2009;0.01181066;0.010432423;0.008181965;0.006519043;0.010424359;0.012189774;0.010197886;-0.010119558;0.011469279;0.039227889;0.029014272;0.025219318;0.022662601;0.029230014;0.031467867;0.028369501;1.16542E-07
24/09/2009;0.009405488;0.010850916;0.009254263;0.008583027;0.01117415;0.013041535;0.009767835;-0.009556548;0.010651409;0.031384526;0.029620413;0.026806285;0.025954423;0.030280944;0.032589053;0.027778278;1.55232E-06
25/09/2009;0.013853242;0.01098632;0.010004629;0.01042186;0.011620381;0.01353191;0.010049922;-0.006109361;0.015533421;0.045854834;0.02975416;0.027839976;0.028547114;0.030831701;0.033135152;0.028149058;2.823E-06
28/09/2009;0.013163003;0.01050079;0.009882659;0.011129441;0.011245229;0.01317479;0.010310263;0.017652854;0.015496238;0.043632952;0.029088714;0.02768268;0.029483086;0.030340584;0.032692902;0.028519118;5.44399E-06
29/09/2009;0.013359333;0.012886329;0.009733487;0.010498907;0.0138426;0.015821869;0.010409976;-0.002232066;0.014524675;0.044270374;0.032112173;0.027328674;0.028517974;0.033537789;0.03574628;0.02854367;1.35802E-06
30/09/2009;0.013190924;0.011887471;0.009186715;0.010038465;0.012384577;0.014219743;0.012293232;-0.003333852;0.016655964;0.043648596;0.030839176;0.026578623;0.027916779;0.031757233;0.03388463;0.031082936;1.20065E-05
01/10/2009;0.016190609;0.011097175;0.008763349;0.009943362;0.011372277;0.013177878;0.01200572;-0.026097211;0.016673787;0.05341781;0.029837972;0.02601198;0.027829547;0.030483357;0.032662424;0.030761255;2.33461E-07
02/10/2009;0.010231353;0.017399165;0.018391099;0.018559755;0.016761228;0.018353398;0.01187511;-0.004515705;0.007985298;0.034024531;0.03759211;0.037721003;0.037871311;0.037131313;0.038624708;0.030709224;5.04476E-06
05/10/2009;0.009929671;0.016139984;0.017352184;0.018121981;0.015471234;0.016978222;0.017189244;0.014765454;0.005190861;0.033045201;0.036232046;0.036699096;0.037495898;0.035729729;0.037181685;0.037044725;2.24563E-05
06/10/2009;0.006995386;0.017006655;0.016444674;0.016575666;0.017185966;0.018763791;0.017722157;0.013612416;0.004207383;0.02351;0.037127773;0.035641502;0.035762434;0.03755878;0.03900597;0.037560047;7.77296E-06
07/10/2009;0.003935402;0.017383857;0.015540106;0.015067021;0.018329216;0.019937264;0.018494037;0.002707937;0.003906103;0.013472127;0.037504508;0.034638952;0.034111853;0.038748919;0.040200747;0.038342113;8.58429E-10
08/10/2009;0.00516651;0.016044961;0.014553723;0.013579175;0.01635562;0.017849679;0.018783766;0.007442146;0.00726509;0.01744767;0.036075517;0.033576315;0.032438988;0.03665612;0.038078295;0.038713627;4.40404E-06
09/10/2009;0.005202441;0.015240612;0.013687558;0.012302384;0.015788602;0.017284022;0.017393054;0.005624811;0.007297245;0.017589246;0.035138937;0.032569286;0.030901988;0.036005597;0.037459661;0.037239003;4.3882E-06
12/10/2009;0.009410029;0.014306726;0.012868562;0.011177125;0.014827089;0.016330087;0.016063536;0.004376778;0.009589531;0.031288493;0.034083453;0.031602362;0.029465102;0.034932241;0.036450124;0.035828432;3.22209E-08
13/10/2009;0.009620713;0.013344725;0.012104542;0.010141508;0.013668975;0.015170783;0.014635721;-0.002791505;0.010018046;0.031930498;0.032953179;0.030706022;0.028126321;0.033579683;0.035173907;0.034240587;1.57873E-07
14/10/2009;0.007187031;0.012503655;0.011521779;0.010012176;0.012531635;0.014048674;0.013302333;0.017393743;0.01070199;0.024022061;0.032005575;0.030042652;0.027998136;0.032248011;0.033935755;0.032718174;1.23549E-05
15/10/2009;0.011456132;0.014288209;0.011099835;0.00934835;0.014793039;0.016304475;0.012094014;0.00414885;0.008217678;0.037869468;0.03403325;0.029301833;0.026890454;0.034863803;0.03639759;0.031010596;1.04876E-05
16/10/2009;0.009806881;0.013401888;0.010624842;0.00863281;0.013593477;0.015083493;0.013452986;-0.008131023;0.009770852;0.032447865;0.03289351;0.028581431;0.02567984;0.033325383;0.03484372;0.032672536;1.29807E-09
19/10/2009;0.008637153;0.013128705;0.010949295;0.010192146;0.01368639;0.015213146;0.012890623;0.009361367;0.010688919;0.028563184;0.032541193;0.029006331;0.027881899;0.033433886;0.034987029;0.031964156;4.20975E-06
20/10/2009;0.008764242;0.01284251;0.010385788;0.009375647;0.013764622;0.015348175;0.012506718;-0.006258649;0.009431024;0.028981633;0.032145491;0.028184791;0.026673979;0.033510843;0.035126097;0.031433162;4.44598E-07
21/10/2009;0.006640697;0.012472839;0.010386297;0.010332882;0.013502274;0.015120079;0.012317205;-0.008893234;0.00948041;0.02202164;0.03180701;0.028339669;0.028146914;0.03328806;0.034957798;0.031320956;8.06397E-06
22/10/2009;0.010506446;0.012439947;0.010913691;0.012068987;0.013790076;0.015449253;0.011835621;0.010587374;0.011565577;0.034669362;0.031797293;0.029088048;0.030471025;0.033685291;0.035399407;0.030718629;1.12176E-06
23/10/2009;0.010821093;0.012521711;0.010446588;0.011150185;0.014242553;0.01597379;0.011732347;-0.012253315;0.01629597;0.035736688;0.031876628;0.028406625;0.029281122;0.034214613;0.035980745;0.030545465;2.99743E-05
26/10/2009;0.009994963;0.01331558;0.012022828;0.014128552;0.01544347;0.017230457;0.011920475;-0.011786514;0.019421813;0.032986727;0.032990064;0.030562242;0.033063969;0.035733992;0.037529918;0.03088333;8.88655E-05
27/10/2009;0.017772971;0.013751538;0.01324304;0.016902507;0.016273206;0.018066414;0.012616747;-0.003323307;0.02027344;0.05837609;0.033468609;0.032017271;0.036097757;0.03662621;0.038398174;0.03172553;6.25235E-06
28/10/2009;0.015344909;0.012855251;0.012577583;0.016314901;0.014894772;0.016610006;0.013239848;-0.019734386;0.020522672;0.050496886;0.032402738;0.031259674;0.035519645;0.035090038;0.036857651;0.032563605;2.68092E-05
29/10/2009;0.016376441;0.015789044;0.017323114;0.022665575;0.018050706;0.019675509;0.012762528;0.022270124;0.018384115;0.053876588;0.035837475;0.036522027;0.041679442;0.038513373;0.040016893;0.031849091;4.03075E-06
30/10/2009;0.014280787;0.019237943;0.016576503;0.02062148;0.021983692;0.023490934;0.015763625;-0.028466028;0.017476087;0.047087924;0.039553763;0.035678376;0.03977083;0.042478724;0.043784076;0.035417245;1.02099E-05
